year,field,age_bucket,n_unweighted,n_weighted,employed_pct,unemployed_pct,nilf_pct
2024,Business,35-50 (established),20414,2144794.0,90.55620260034297,1.2591885281290418,8.184608871527988
2009,Computer Science,22-27 (young),1407,158381.0,87.87796515996237,5.121195092845733,7.000839747191898
2010,Computer Science,22-27 (young),1240,147156.0,84.84601375411128,7.03267280980728,8.121313436081437
2011,Computer Science,22-27 (young),1105,135217.0,86.54828904649564,6.079117270757375,7.372593682746992
2012,Computer Science,22-27 (young),1157,146338.0,86.36512730801296,5.57476526944471,8.060107422542334
2013,Computer Science,22-27 (young),1275,152355.0,85.6158314462932,3.814774703816744,10.569393849890059
2014,Computer Science,22-27 (young),1407,167720.0,85.6594323873122,4.358454567135702,9.982113045552111
2015,Computer Science,22-27 (young),1576,197412.0,86.61580856280267,3.9789881060928414,9.405203331104492
2016,Computer Science,22-27 (young),1755,215666.0,86.88249422718462,4.394294881900717,8.723210890914656
2017,Computer Science,22-27 (young),1934,229640.0,87.46385647099808,4.32894966033792,8.207193868663996
2018,Computer Science,22-27 (young),2025,245357.0,87.3661644053359,5.1190713939280315,7.51476420073607
2019,Computer Science,22-27 (young),2314,280870.0,89.24306618720405,5.1660910741624235,5.5908427386335315
2021,Computer Science,22-27 (young),2784,325059.0,88.62145025979899,4.804973866282737,6.573575873918274
2022,Computer Science,22-27 (young),3158,365243.0,91.3794377989448,3.6537318990370795,4.966830302018108
2023,Computer Science,22-27 (young),3432,384648.0,90.0334851604584,5.695077057465527,4.27143778207608
2024,Computer Science,22-27 (young),3656,435237.0,88.75532181317305,6.4358039413009465,4.808874245526001
2009,Computer Science,28-34 (early career),3128,353230.0,89.1153073068539,4.133567364040427,6.751125329105681
2010,Computer Science,28-34 (early career),3161,356890.0,88.88060747008882,4.05419036677968,7.065202163131497
2011,Computer Science,28-34 (early career),3093,389232.0,89.96254162042176,3.1567291486825337,6.880729230895713
2012,Computer Science,28-34 (early career),3259,403908.0,90.15691692167523,2.236152787268388,7.606930291056379
2013,Computer Science,28-34 (early career),3578,401211.0,89.36220592157244,2.494946549321928,8.142847529105632
2014,Computer Science,28-34 (early career),3596,412579.0,88.81402107232796,2.537938188807477,8.648040738864557
2015,Computer Science,28-34 (early career),3697,424580.0,88.13344952659098,2.5088322577606106,9.357718215648406
2016,Computer Science,28-34 (early career),3697,426594.0,89.52399705574855,1.8403915666887016,8.635611377562741
2017,Computer Science,28-34 (early career),3784,446580.0,87.88996372430472,2.564602086972099,9.545434188723185
2018,Computer Science,28-34 (early career),3628,422317.0,88.55504277592425,2.5435869264083615,8.901370297667391
2019,Computer Science,28-34 (early career),3861,441385.0,89.43416745018521,2.335376145541874,8.230456404272914
2021,Computer Science,28-34 (early career),4204,482997.0,90.16577742718898,2.7068491108640425,7.127373461946968
2022,Computer Science,28-34 (early career),4516,509919.0,90.86305864264716,2.826527350422322,6.310414006930513
2023,Computer Science,28-34 (early career),4949,545585.0,91.43671471906302,2.333092002162816,6.23019327877416
2024,Computer Science,28-34 (early career),5334,628899.0,89.55301248690171,4.315319312003994,6.131668201094294
2009,Computer Science,35-50 (established),6863,687376.0,88.50890924326715,4.857603407741905,6.633487348990945
2010,Computer Science,35-50 (established),7009,715726.0,88.09586350083691,4.733375621397015,7.170760877766073
2011,Computer Science,35-50 (established),6313,720505.0,89.33400878550461,3.325861721986662,7.340129492508726
2012,Computer Science,35-50 (established),6890,749017.0,89.9632451599897,3.3725536269537275,6.66420121305658
2013,Computer Science,35-50 (established),7555,790726.0,89.25607606174579,3.4341857988734406,7.309738139380771
2014,Computer Science,35-50 (established),7536,818239.0,91.02157193680576,2.372534186221874,6.605893876972376
2015,Computer Science,35-50 (established),8041,872013.0,90.8281183881433,2.4742750394776225,6.697606572379081
2016,Computer Science,35-50 (established),8257,881266.0,90.38201859597443,2.3663683836662255,7.251613020359347
2017,Computer Science,35-50 (established),8844,938857.0,90.47895472899494,2.0385426108555404,7.482502660149522
2018,Computer Science,35-50 (established),9398,1013994.0,91.46888443126882,2.0681581942299463,6.462957374501229
2019,Computer Science,35-50 (established),9740,1043189.0,90.97517324281601,2.06453480625275,6.960291950931231
2021,Computer Science,35-50 (established),10483,1121647.0,90.63145535092592,2.6209672026938957,6.747577446380189
2022,Computer Science,35-50 (established),11009,1151169.0,91.80624217643108,1.7375381025722547,6.456219720996656
2023,Computer Science,35-50 (established),11457,1219497.0,91.5402825919211,2.1810631760471737,6.278654232031731
2024,Computer Science,35-50 (established),11908,1314663.0,90.7833414342687,2.7098199310393616,6.506838634691932
2009,Engineering,22-27 (young),2538,279575.0,89.19681659661987,4.240722525261558,6.562460878118573
2010,Engineering,22-27 (young),2437,273548.0,88.17757760977963,5.838829017210873,5.98359337300949
2011,Engineering,22-27 (young),2353,284440.0,90.22851919561244,3.6482210659541554,6.123259738433413
2012,Engineering,22-27 (young),2588,315403.0,89.70269781834669,4.693043503073845,5.604258678579468
2013,Engineering,22-27 (young),2866,325655.0,90.32442308578096,3.6532526753773165,6.022324238841719
2014,Engineering,22-27 (young),3013,345500.0,90.92648335745297,3.6095513748191026,5.4639652677279305
2015,Engineering,22-27 (young),3268,372146.0,90.89174678755113,3.0412794978314963,6.066973714617381
2016,Engineering,22-27 (young),3607,406630.0,91.73720581363894,3.050438974005853,5.212355212355212
2017,Engineering,22-27 (young),3960,446078.0,90.79241746959052,4.154430391097521,5.053152139311959
2018,Engineering,22-27 (young),4270,482398.0,92.56734066061634,2.7981044697531914,4.634554869630471
2019,Engineering,22-27 (young),4547,510194.0,92.5432286541982,3.0045433697769868,4.4522279760248065
2021,Engineering,22-27 (young),4785,546285.0,91.494915657578,4.163394565107956,4.3416897773140395
2022,Engineering,22-27 (young),5050,580360.0,94.13019505134744,2.215693707354056,3.654111241298504
2023,Engineering,22-27 (young),5402,610970.0,93.0148779809156,2.6904758007758156,4.294646218308591
2024,Engineering,22-27 (young),5363,634072.0,92.22391148008428,4.121456238408256,3.654632281507463
2009,Engineering,28-34 (early career),5345,558266.0,91.27888855850078,3.400887748850906,5.320223692648307
2010,Engineering,28-34 (early career),5242,550737.0,90.09581705968547,3.6817936692105304,6.222389271103993
2011,Engineering,28-34 (early career),4838,561293.0,91.70076947334101,2.886905769357537,5.4123247573014455
2012,Engineering,28-34 (early career),5227,585997.0,91.84415619875188,2.3542782642231956,5.801565537024934
2013,Engineering,28-34 (early career),5940,640449.0,91.4166467587583,2.3969121663083244,6.186441074933367
2014,Engineering,28-34 (early career),6109,661597.0,91.73530109719361,1.924887809346173,6.339811093460218
2015,Engineering,28-34 (early career),6420,712185.0,91.54362981528676,1.9222533470938028,6.534116837619439
2016,Engineering,28-34 (early career),6661,725892.0,92.39390983782711,1.6988753147851194,5.907214847387766
2017,Engineering,28-34 (early career),7351,799728.0,90.90403237100614,2.152481843826901,6.943485785166957
2018,Engineering,28-34 (early career),7716,861168.0,91.40190996414172,1.7963974509038887,6.801692584954387
2019,Engineering,28-34 (early career),7706,836360.0,91.98072600315653,1.9557367640728873,6.063537232770577
2021,Engineering,28-34 (early career),8494,921822.0,92.29536721840009,2.3401480980059057,5.3644846835940125
2022,Engineering,28-34 (early career),9102,976997.0,93.346141288049,1.6321442133394473,5.021714498611562
2023,Engineering,28-34 (early career),9888,1058747.0,93.43818683783756,1.6767934171242043,4.885019745038239
2024,Engineering,28-34 (early career),10157,1126992.0,93.7391747235118,2.011992986640544,4.248832289847665
2009,Engineering,35-50 (established),17125,1676265.0,91.31002556278392,3.6935090812013613,4.996465356014712
2010,Engineering,35-50 (established),16576,1615908.0,91.30136121610884,3.6969307658604325,5.00170801803073
2011,Engineering,35-50 (established),15130,1617621.0,91.89185847612018,2.5366881364670713,5.57145338741275
2012,Engineering,35-50 (established),15587,1635352.0,92.43117078158097,2.5488702126514657,5.019959005767566
2013,Engineering,35-50 (established),16164,1634763.0,91.79055312604946,2.3026579387960213,5.906788935154514
2014,Engineering,35-50 (established),15631,1633411.0,92.48003105158469,2.1177768485702617,5.402192099845048
2015,Engineering,35-50 (established),15875,1656234.0,92.31292196634051,1.8299346589914227,5.857143374668072
2016,Engineering,35-50 (established),15978,1664507.0,92.25836839376464,1.9343265002790615,5.807305105956298
2017,Engineering,35-50 (established),16834,1746317.0,92.53898347207294,1.6487270066087658,5.812289521318294
2018,Engineering,35-50 (established),16988,1756531.0,92.22746424628998,1.7240800190830676,6.048455734626944
2019,Engineering,35-50 (established),17591,1778114.0,93.2491392565381,1.2986793872608844,5.452181356201009
2021,Engineering,35-50 (established),18823,1961590.0,92.55608970274115,1.922980847169898,5.520929450088959
2022,Engineering,35-50 (established),19782,2009749.0,92.9955929820092,1.549944794101154,5.45446222388965
2023,Engineering,35-50 (established),20277,2030086.0,93.40594437871106,1.5159456298895713,5.078109991399379
2024,Engineering,35-50 (established),20916,2198907.0,93.10557472416978,1.8502374134058421,5.044187862424377
2009,Humanities,22-27 (young),10450,1222228.0,88.67289900084108,5.652627823941196,5.6744731752177175
2010,Humanities,22-27 (young),10420,1173774.0,88.50673127876405,6.011208290522707,5.482060430713238
2011,Humanities,22-27 (young),9983,1213735.0,88.81230252073146,5.419881605127973,5.767815874140566
2012,Humanities,22-27 (young),10389,1260154.0,89.54159570973071,4.991532780914079,5.466871509355205
2013,Humanities,22-27 (young),10683,1249583.0,89.54451204921962,5.022315444432262,5.433172506348118
2014,Humanities,22-27 (young),10970,1297671.0,89.87054499946443,4.335074144370954,5.794380856164621
2015,Humanities,22-27 (young),10914,1291708.0,90.78460457007311,3.6704889959650324,5.544906433961855
2016,Humanities,22-27 (young),11319,1332785.0,90.23570943550536,4.002220913350615,5.762069651144033
2017,Humanities,22-27 (young),11247,1312707.0,90.9237171737486,3.5163216163241304,5.559961209927272
2018,Humanities,22-27 (young),11511,1339199.0,91.55241304690341,3.3363973539406766,5.111189599155914
2019,Humanities,22-27 (young),11761,1381259.0,92.33380560778247,3.308430931490763,4.357763460726772
2021,Humanities,22-27 (young),12020,1435459.0,89.99156367405827,4.816368840907334,5.1920674850344035
2022,Humanities,22-27 (young),12436,1494770.0,91.84443091579307,3.1727289148163265,4.982840169390609
2023,Humanities,22-27 (young),12622,1495149.0,91.30160271651856,3.4977115993121757,5.20068568416927
2024,Humanities,22-27 (young),12930,1550160.0,91.00292872993755,3.768256180007225,5.22881509005522
2009,Humanities,28-34 (early career),18982,2036861.0,86.71107159496893,4.537275739483451,8.751652665547624
2010,Humanities,28-34 (early career),18894,2014842.0,86.57304145933031,4.587754275521356,8.839204265148334
2011,Humanities,28-34 (early career),18119,2110209.0,87.14430655920812,4.191527948179541,8.664165492612343
2012,Humanities,28-34 (early career),19208,2205605.0,87.68210989728442,3.585818856957615,8.732071245757966
2013,Humanities,28-34 (early career),20603,2279737.0,87.62703768022364,3.4978157568175625,8.875146562958797
2014,Humanities,28-34 (early career),20771,2326479.0,88.48689371363335,2.8526799511192666,8.660426335247385
2015,Humanities,28-34 (early career),21505,2402653.0,88.32003622662116,2.489581308661717,9.190382464717127
2016,Humanities,28-34 (early career),21745,2412464.0,89.26972589021018,2.0829740879034877,8.647300021886338
2017,Humanities,28-34 (early career),22610,2470818.0,88.96519290372662,2.5870784493232604,8.44772864695012
2018,Humanities,28-34 (early career),22983,2517559.0,89.66375763189662,2.1547856475260363,8.181456720577353
2019,Humanities,28-34 (early career),23031,2519825.0,90.54112884823351,1.866835990594585,7.592035161171907
2021,Humanities,28-34 (early career),23293,2620936.0,89.1354462680508,3.5832618575959123,7.281291874353284
2022,Humanities,28-34 (early career),24178,2647881.0,90.7830450084426,2.0655384437593685,7.151416547798032
2023,Humanities,28-34 (early career),24109,2620670.0,90.91438448946262,2.3458123304345837,6.739803180102798
2024,Humanities,28-34 (early career),23925,2693703.0,91.36816493874788,2.3636236066114193,6.268211454640693
2009,Humanities,35-50 (established),56379,5612214.0,85.76604527197289,3.9602552575507635,10.273699470476357
2010,Humanities,35-50 (established),55752,5574540.0,85.03639762204594,4.502470158972758,10.461132218981296
2011,Humanities,35-50 (established),51728,5561654.0,85.27581902793665,3.910131770153267,10.814049201910079
2012,Humanities,35-50 (established),52952,5624425.0,85.94597669984043,3.559812780862044,10.494210519297528
2013,Humanities,35-50 (established),55275,5673655.0,86.36402812648988,3.266888804483177,10.369083069026932
2014,Humanities,35-50 (established),54380,5685210.0,86.53228288840694,2.8242404414260864,10.643476670166978
2015,Humanities,35-50 (established),55664,5867835.0,86.83906415228104,2.4709795009573376,10.689956346761624
2016,Humanities,35-50 (established),56489,5913162.0,86.84661438330288,2.42675576958656,10.726629847110564
2017,Humanities,35-50 (established),58168,6039210.0,87.25084903489032,2.254698876177513,10.494452088932162
2018,Humanities,35-50 (established),59162,6186691.0,88.26768623162204,1.919572191337825,9.812741577040134
2019,Humanities,35-50 (established),59881,6222519.0,88.26952557316417,2.078354441344414,9.652119985491407
2021,Humanities,35-50 (established),60873,6572698.0,86.90301912547937,2.933498541999039,10.16348233252159
2022,Humanities,35-50 (established),64027,6670031.0,88.75619918408175,1.8402313272606978,9.40356948865755
2023,Humanities,35-50 (established),65289,6814833.0,88.93042573457046,2.1898702433353834,8.879704022094158
2024,Humanities,35-50 (established),65692,6979480.0,88.99334907471616,2.269553032604148,8.737097892679683
2009,Mathematics,22-27 (young),417,45707.0,90.12186317194303,3.9971995536788674,5.880937274378104
2010,Mathematics,22-27 (young),447,47663.0,85.29467301680549,5.058431068124121,9.64689591507039
2011,Mathematics,22-27 (young),424,46579.0,88.64509757616094,4.171407715923485,7.183494707915584
2012,Mathematics,22-27 (young),464,54644.0,89.69694751482322,3.2574482102335116,7.045604274943269
2013,Mathematics,22-27 (young),483,52198.0,86.47266178780797,5.021265182574045,8.506073029617992
2014,Mathematics,22-27 (young),502,52490.0,85.44675176224042,5.7839588493046294,8.769289388454943
2015,Mathematics,22-27 (young),563,62906.0,87.85171525768607,5.136235017327441,7.012049724986488
2016,Mathematics,22-27 (young),616,66742.0,86.8463636091217,5.214108057894579,7.939528332983729
2017,Mathematics,22-27 (young),664,72603.0,89.9315455284217,5.6664325165626765,4.402021955015633
2018,Mathematics,22-27 (young),728,82340.0,92.27714355112947,3.804955064367258,3.917901384503279
2019,Mathematics,22-27 (young),710,75461.0,89.08442771762897,4.664661215727329,6.250911066643697
2021,Mathematics,22-27 (young),752,86502.0,90.78980832813114,5.580217798432407,3.629973873436452
2022,Mathematics,22-27 (young),808,86587.0,90.95707207779459,3.1921651056163167,5.8507628165890955
2023,Mathematics,22-27 (young),823,88436.0,89.22836853769958,3.4748292550545026,7.296802207245918
2024,Mathematics,22-27 (young),872,96686.0,89.84858200773638,5.498210702687048,4.653207289576567
2009,Mathematics,28-34 (early career),791,82672.0,86.80810915424811,3.2066479581962453,9.985242887555641
2010,Mathematics,28-34 (early career),844,89183.0,85.14178711189352,4.1297108193265535,10.728502068779925
2011,Mathematics,28-34 (early career),790,86295.0,86.81267744365259,3.087084999130888,10.100237557216525
2012,Mathematics,28-34 (early career),819,89932.0,87.37490548414358,3.0823288707023084,9.542765645154116
2013,Mathematics,28-34 (early career),934,95218.0,87.84788590392573,1.9891197042575983,10.162994391816673
2014,Mathematics,28-34 (early career),959,98936.0,87.0613325786367,3.0716827039702435,9.866984717393063
2015,Mathematics,28-34 (early career),939,99813.0,88.67782753749512,2.171059881979301,9.151112580525583
2016,Mathematics,28-34 (early career),993,103574.0,87.82802633865641,2.596211404406511,9.57576225693707
2017,Mathematics,28-34 (early career),1138,118119.0,88.72662315122885,1.8625284670544113,9.410848381716743
2018,Mathematics,28-34 (early career),1143,121060.0,91.3513960019825,1.533950107384768,7.114653890632744
2019,Mathematics,28-34 (early career),1272,131823.0,90.87791963466162,1.4648430091865607,7.65723735615181
2021,Mathematics,28-34 (early career),1343,141481.0,90.40153801570528,2.839957308755239,6.758504675539472
2022,Mathematics,28-34 (early career),1544,161520.0,90.77823179791976,1.8734522040614165,7.348315998018821
2023,Mathematics,28-34 (early career),1582,164268.0,92.82696569021356,1.3459712177660896,5.8270630920203565
2024,Mathematics,28-34 (early career),1508,161555.0,90.03125870446597,2.7470520875243727,7.221689208009656
2009,Mathematics,35-50 (established),2713,261412.0,86.78561045399599,3.8292044741633897,9.385185071840619
2010,Mathematics,35-50 (established),2708,256745.0,87.04551208397437,3.6218816335274298,9.3326062824982
2011,Mathematics,35-50 (established),2564,252338.0,89.01394161798856,2.5691730932320933,8.416885288779335
2012,Mathematics,35-50 (established),2563,258447.0,87.09638726702187,2.923229907872794,9.980382825105341
2013,Mathematics,35-50 (established),2735,267230.0,86.4012274071025,2.0237248811884894,11.575047711709015
2014,Mathematics,35-50 (established),2665,267338.0,86.93489141087312,2.2290134586179295,10.836095130508944
2015,Mathematics,35-50 (established),2621,260903.0,87.1768435012246,1.647355530599495,11.175800968175912
2016,Mathematics,35-50 (established),2604,262025.0,89.10027669115543,1.4097891422574182,9.489934166587158
2017,Mathematics,35-50 (established),2854,280634.0,89.73574121453566,1.5340265256526293,8.730232259811713
2018,Mathematics,35-50 (established),2758,272484.0,88.93219418387869,1.2448437339440115,9.822962082177302
2019,Mathematics,35-50 (established),2910,286579.0,88.67607186849001,1.6689987752068365,9.654929356303148
2021,Mathematics,35-50 (established),2937,295647.0,88.26573582684756,2.5226029690813707,9.21166120407107
2022,Mathematics,35-50 (established),3193,310366.0,90.36621279392718,1.4769659047704968,8.156821301302333
2023,Mathematics,35-50 (established),3029,295283.0,89.99908562294476,1.7681342982833417,8.23278007877189
2024,Mathematics,35-50 (established),3189,310819.0,89.41441803750736,2.1385436540237244,8.447038308468915
